StudentID,Name,Gender,Age,Grade,Major,Teacher
1294,Elizabeth Johnson DDS,Female,20,73.91,Mathematics,
1295,Bobby Thornton,Male,19,59.21,Engineering,Daniel Smith
1296,Gary Mullins,Male,24,58.07,Biology,Daniel Smith PhD
1297,Eddie Jacobson,Male,18,90.93,Mathematics,Gabrielle Murphy
1298,Grace Thomas,Female,19,77.84,Mathematics,Linda Mayer
1299,Beth Hartman,Male,18,75.15,Biology,Chelsea Smith
1300,Valerie Wiggins,Male,19,72.4,Engineering,Nicholas Malone
1301,Wesley Graham,Female,19,87.23,Computer Science,Lori Bowen
1302,Brandon Burns,Female,22,77.52,Biology,Jeanne Rodriguez MD
1303,Robert Shelton,Male,24,55.97,Chemistry,Robert Young
1304,Austin Williams,Female,18,53.47,Chemistry,David Scott
1305,Ruben Morris,Female,18,63.39,Engineering,Tonya Schmitt
1306,Jessica Davis,Male,23,98.66,Mathematics,Lisa Herrera
1307,Abigail Thompson,Male,20,54.08,Biology,Michelle Watson
1308,Charles Lowe,Female,21,76.9,Physics,Julie Kirby
1309,Donald Macdonald,Female,20,96.04,Engineering,Daniel Davis
1310,Michael Walker,Male,18,B,Biology,Kerry Mitchell
1311,David Boyd,Female,22,59.51,Biology,
1312,Holly Greene,Male,24,81.05,Engineering,Cristina Sanchez
1313,Renee Hoffman,Female,18,B,Physics,Robert Myers
1314,Sarah Parker,Male,A,96.31,Chemistry,Derek Zamora
1315,Patrick Burns,Male,21,55.37,Computer Science,Robert Klein Jr.
1316,Patrick Powers MD,Female,21,53.02,Computer Science,Melanie Baker
1317,Daisy Church,Male,19,59.61,Chemistry,Kayla Wilkinson
1318,Veronica Garza,Male,22,80.52,Mathematics,Rebecca Hall
1319,Edward Mann,Male,23,A,Computer Science,Kimberly Maldonado
1320,Christopher Ramsey,Female,20,73.95,Computer Science,Mark Davidson
1321,Joseph Howard,Male,22,D,Mathematics,William Roberts
1322,Sharon Moore,Female,19,A,Computer Science,Ashley Martin
1323,Sydney Meyers,Male,A,76.82,Chemistry,Gina West
1324,Brandi Cisneros,Female,24,63.47,Physics,Garrett Jacobs
1325,Amanda Martinez,Male,23,84.75,Engineering,April Wilson
1326,Courtney Nichols,Female,24,85.5,Biology,Melvin Wilson
1327,Jennifer Robinson,Female,21,76.04,Mathematics,Latoya Sexton
1328,Yolanda Turner,Male,18,92.98,Chemistry,Amy Scott
1329,Henry Henry,Male,D,83.04,Computer Science,Daniel Moreno
1330,Amber Adams,Female,19,74.67,Biology,
1331,Mark Martin,Female,20,92.11,Engineering,
1332,Alexis Wells DVM,Female,18,79.22,Engineering,Christine Moon
1333,Sarah Terrell,Female,21,53.8,Mathematics,Peggy Larson
1334,Vanessa Henderson,Female,21,90.13,Mathematics,Michele Wilson
1335,Gregory Bowman,Male,20,92.28,Computer Science,Michael Brooks
1336,Alicia Park,Female,20,52.4,Physics,Michael Cortez
1337,Susan Shepherd,Male,19,88.52,Engineering,Diane Lee
1338,Susan Garza,Male,24,99.04,Chemistry,Dorothy Clark
1339,Christopher Nelson,Male,22,89.54,Computer Science,Tiffany Lawrence
1340,Lori Brown,Female,21,69.89,Engineering,Christine Gutierrez
1341,Linda Hatfield,Female,18,85.89,Computer Science,Don Stanley
1342,Mrs. Michelle Ramos DDS,Female,19,64.61,Engineering,
1343,Charles Lee,Female,20,82.89,Physics,Matthew Edwards
1344,Michael Quinn,Female,18,75.88,Computer Science,Garrett Brock
1345,Mark Hicks,Male,22,83.11,Computer Science,Curtis Osborne
1346,Kenneth Carr,Female,23,70.69,Engineering,Dawn Zamora
1347,Tyler Gordon,Female,20,57.71,Computer Science,Gary Ferrell
1348,Susan Carter,Male,24,71.05,Chemistry,Joshua Hobbs
1349,Daniel Mendez,Female,24,73.87,Physics,Gabrielle Ortiz
1350,Tracy Marquez,Female,22,83.89,Engineering,Barbara Harris
1351,Timothy Rowland,Female,22,64.23,Mathematics,Amanda Juarez
1352,Richard Johnson,Male,21,82.28,Biology,Roberta Rogers
1353,Charles Hanson,Male,23,61.69,Engineering,Lori Montoya
1354,Diane Klein,Female,21,88.25,Chemistry,
1355,Mary Morris,Female,22,86.11,Chemistry,Anthony Aguirre
1356,Jennifer Espinoza,Female,23,55.89,Mathematics,Adrienne Robinson
1357,Randy Hickman,Female,21,79.63,Engineering,Katherine Yoder
1358,Mrs. Natalie Stewart,Male,23,54.4,Engineering,
1359,Angela Trevino,Female,24,98.46,Engineering,Cheryl King
1360,Richard Weber,Male,23,66.96,Chemistry,Dawn Bird
1361,Mary Gonzales,Male,24,51.01,Physics,Amanda Williams
1362,Jack Taylor,Male,20,75.18,Physics,Alicia Collier
1363,Taylor Rodriguez,Male,22,56.09,Mathematics,Timothy Goodman
1364,Jessica Bradley,Male,22,82.55,Chemistry,Courtney Johnson
1365,Andrew Valencia,Female,C,D,Biology,Richard Foster
1366,Mr. Richard Case,Male,19,92.96,Computer Science,Melanie Juarez
1367,Patricia Brown,Male,19,94.43,Mathematics,Tamara Johnson PhD
1368,Jacqueline Martin,Male,19,65.47,Physics,Gloria Jones
1369,Michael Roy,Female,18,67.89,Biology,Lisa Sampson
1370,Ross Olson,Female,19,98.72,Mathematics,Jason Mcgrath
1371,Alexander Bolton,Male,20,71.7,Mathematics,Justin Johnson
1372,Jared Mack,Male,18,70.24,Chemistry,Sara Johnson
1373,Christine Holland,Male,20,96.27,Engineering,Elizabeth Grimes
1374,Steven Park,Male,19,59.37,Physics,Andrew Kelley
1375,Joel George,Female,22,73.7,Physics,Traci Miller
1376,Bryan Lee,Female,24,74.27,Engineering,Joel Nguyen
1377,Chelsea Lucas,Male,18,87.13,Biology,Walter Walker
1378,Maria Molina,Female,24,71.77,Biology,Scott Mills
1379,Jacob Allison,Male,22,93.16,Biology,Nicholas Edwards
1380,Johnathan Knight,Male,24,83.51,Engineering,Jessica Miller
1381,John Ortiz,Male,20,96.55,Chemistry,
1382,Lisa Mccormick,Female,20,63.1,Chemistry,Brenda Mclaughlin
1383,Lisa Torres,Female,18,D,Computer Science,Virginia Figueroa
1384,Sherry Alexander,Male,24,55.84,Mathematics,Cheryl Mckinney
1385,Kevin Diaz,Female,24,90.1,Physics,Andrea Martinez
1386,Angela Lawson,Female,23,92.44,Engineering,Kristina Oliver
1387,Ryan Barton,Female,20,70.33,Chemistry,Francisco Jimenez
1388,Nicholas Hudson,Female,23,C,Physics,Debra Johnson
1389,Andre Hernandez,Male,18,98.44,Computer Science,Donna Harper
1390,Chad Perez,Female,20,59.25,Biology,Kimberly Thompson
1391,Hector Hopkins,Male,22,80.91,Engineering,Matthew Turner
1392,Valerie Deleon,Male,21,52.37,Physics,Stephen Carroll
1393,Kevin Alvarez,Male,19,66.93,Chemistry,Shawna Thompson
1394,Ashley Ross,Male,19,57.06,Biology,
1395,Jacob Romero,Male,21,76.84,Computer Science,Jacob Hughes
1396,Nicole Moses,Female,21,80.16,Mathematics,Janice George
1397,Rebecca Williams,Male,18,99.47,Mathematics,Gabrielle Arnold
1398,Amber Arroyo,Male,20,98.34,Mathematics,Jerry Chandler
1399,Adam Nelson DDS,Male,22,94.13,Chemistry,Brandon Calderon
1400,Kelly Jones,Female,19,78.37,Engineering,Jerome Sullivan
1401,Jordan Flores,Male,21,94.3,Computer Science,Danielle Donovan
1402,William Stone,Male,23,67.75,Computer Science,Pamela Walker
1403,Mark James,Female,24,60.05,Computer Science,Sharon Duncan
1404,Matthew Ramos,Male,23,76.3,Physics,Diane Cross
1405,Megan Hernandez,Male,24,76.56,Chemistry,Marc Knight
1406,Jennifer Martin,Male,21,95.5,Physics,Ms. Heather Foster
1407,Diane Jackson,Female,C,50.29,Chemistry,Steven Cook
1408,Tricia Dean,Female,21,92.78,Biology,Donald Gonzalez
1409,Chelsea Flores,Male,20,80.41,Chemistry,
1410,Sonya Bush,Male,23,96.98,Mathematics,Jared Davis
1411,Christine Roberts,Female,22,87.26,Engineering,Brandon Anderson
1412,Shelly Rice,Female,21,68.31,Physics,Nicholas Clark
1413,Jamie Garcia,Male,22,81.74,Biology,Brandon Green
1414,Cole Wilson,Male,19,68.49,Mathematics,Catherine Rodriguez
1415,Eric Anderson,Female,18,96.08,Computer Science,Kelly Rodriguez
1416,Thomas Cuevas,Male,18,50.98,Biology,Eric Gallegos
1417,Henry Smith,Female,19,77.74,Physics,Monica Perry
1418,Leslie White,Female,18,75.37,Chemistry,Michael Jackson
1419,Joshua Padilla,Female,21,59.51,Engineering,Susan Porter
1420,Michelle Ramirez,Male,23,71.41,Mathematics,Joel Lee
1421,Garrett Ramirez,Female,24,64.84,Engineering,Jason Hall
1422,Kelly Mayo,Male,20,83.52,Physics,Benjamin Compton
1423,Frank Howard,Male,18,87.66,Computer Science,
1424,Sheri Ritter,Female,19,88.57,Biology,Wendy Maddox
1425,Emily Williams,Female,20,69.72,Engineering,Vanessa Green
1426,Tina Mays,Female,19,59.57,Biology,
1427,Jose Wong,Female,21,64.7,Engineering,Jennifer James
1428,Jordan Kirk,Male,19,76.74,Physics,Tracie Rodriguez
1429,Christopher Allen,Female,D,80.77,Computer Science,Kyle Swanson
1430,Douglas Williams,Female,21,89.74,Biology,Dennis Howard
1431,William Edwards,Male,18,85.99,Engineering,
1432,David Barber,Male,20,58.72,Engineering,Jim Walsh
1433,Robert Hicks,Female,22,87.2,Physics,Christopher Dickerson
1434,Jerry Lam,Female,23,55.76,Biology,Laura Wolfe
1435,Alan Mueller,Female,20,95.89,Engineering,
1436,Sean Hampton,Female,22,84.49,Computer Science,Mark Holmes
1437,Margaret Koch,Female,24,55.6,Mathematics,Lee Payne
1438,Brenda Collins,Male,18,91.83,Physics,Michael Hernandez
1439,Todd Brown,Female,19,83.92,Engineering,Christopher Welch
1440,Jackie Ellis,Male,24,85.59,Physics,Samuel Barrett
1441,Mrs. Valerie Morrison,Female,23,74.37,Chemistry,Christina Clayton
1442,Andrew Wood,Male,23,80.24,Engineering,Erin Moore
1443,David Ortiz,Female,21,71.41,Mathematics,Kari Logan
1444,Michael Sanchez,Male,21,78.38,Computer Science,Pamela Thompson
1445,Janet Delgado,Female,24,89.49,Chemistry,Stephen Juarez
1446,Steve Abbott,Female,21,59.99,Physics,Ashley Robinson
1447,Christina Brown,Female,24,93.79,Computer Science,Stacie Williams
1448,James Miller,Male,18,65.3,Biology,Latoya Robertson
1449,Melissa Chen,Female,18,57.38,Biology,Andre Webb
1450,Joel Mays,Female,23,81.73,Physics,Andrea Phelps
1451,Sonya Hoffman,Male,22,76.22,Biology,Philip Gibson
1452,Jeffrey Pacheco,Female,20,64.58,Biology,Timothy Kemp
1453,Hailey Smith,Male,20,81.41,Mathematics,Patrick Wilson
1454,Kimberly Roberts,Female,24,85.72,Chemistry,Ashley Torres
1455,Desiree Rubio,Male,19,63.63,Engineering,John Johnson
1456,Michael Mercer,Female,22,55.83,Chemistry,
1457,Michelle Beasley,Male,18,75.52,Physics,
1458,Jerry Castillo,Female,18,64.15,Mathematics,Garrett Roberts
1459,Barbara Bean,Female,21,66.26,Computer Science,Barbara Adams
1460,Lynn Schwartz,Female,22,74.7,Physics,John Arnold
1461,Ashley Edwards,Male,22,86.56,Chemistry,Heather Thomas
1462,Henry Frye,Female,18,50.75,Mathematics,Gabriel Conrad
1463,Jeremiah Garcia,Female,22,73.91,Mathematics,Teresa Hancock
1464,Nicole Baker,Male,21,56.17,Chemistry,Stephanie Costa
1465,Mary Johnson,Female,21,B,Computer Science,Robert Fisher
1466,Phillip Richardson,Female,23,62.99,Engineering,Michelle Webb
1467,Derek Schneider,Female,18,70.2,Computer Science,Holly Valdez
1468,Sherri Ellis,Male,18,52.37,Computer Science,Michael Chen
1469,Brian Fisher,Male,22,57.46,Chemistry,Angel Rice
1470,Christina Davis,Male,23,50.09,Mathematics,Kelly Johnson
1471,Larry Kim,Female,22,68.0,Mathematics,Mr. Andrew Martinez
1472,Brady Melendez,Female,23,90.53,Engineering,Courtney Smith
1473,Haley Mitchell,Female,23,78.79,Engineering,Susan Davis
1474,George Cruz,Female,23,92.0,Physics,Bobby Clark
1475,James Baird,Male,20,58.77,Physics,Melody Martin
1476,Brett Wolf,Male,22,83.87,Mathematics,Manuel Lam
1477,Peggy George,Male,24,87.29,Physics,
1478,Candice Jensen,Female,22,67.2,Engineering,Joseph Tapia
1479,John Brown,Male,19,55.71,Computer Science,
1480,Mary Stone,Female,23,87.11,Physics,Lucas Murray
1481,Gail Taylor,Male,18,76.07,Physics,Kristen Dyer
1482,Holly Sullivan,Female,22,73.49,Mathematics,Helen Williams
1483,Lori Lopez,Male,19,91.86,Chemistry,David Pham
1484,Deborah Harper,Female,22,74.65,Chemistry,Gary Bautista
1485,Hayley Thomas,Female,18,64.75,Biology,Nicholas Gonzalez
1486,Jennifer Frank,Female,20,D,Biology,Stephen Gonzalez
1487,Charles Curtis,Male,23,63.49,Computer Science,Mariah Gonzalez
1488,Larry Callahan,Male,24,63.81,Mathematics,Joseph Valdez
1489,Rachel Contreras,Female,23,60.44,Mathematics,
1490,Cassidy West,Female,24,D,Computer Science,Michael Abbott
1491,Jacob Rivera,Female,21,90.08,Chemistry,Megan Hill PhD
1492,Rick Smith,Male,18,85.03,Mathematics,Benjamin Matthews
1493,Mr. Brian Gonzalez,Male,18,69.16,Engineering,Melissa Brewer
1494,Tammy Nash,Female,19,86.25,Mathematics,Rachel Glass
1495,Roger King,Female,19,98.06,Physics,Gerald Smith
1496,Jamie Johnson,Male,19,73.31,Mathematics,Monique Baker
1497,Michael Burke,Male,20,74.41,Chemistry,Michael Mays
1498,Barbara Jones,Female,19,76.45,Engineering,Summer Johnson
1499,Megan Hansen,Female,18,63.33,Biology,Linda Cook
1500,Randall Gardner,Male,19,62.4,Engineering,David Marquez
1501,Charles Wise,Female,22,74.42,Engineering,Timothy Gardner
1502,Robert Lopez,Male,24,75.04,Physics,Joseph Simmons
1503,Catherine Roberts,Female,22,64.46,Engineering,Taylor Johnson DVM
1504,Randall Taylor,Female,21,79.12,Mathematics,Tommy Cook
1505,Paul Bowman,Male,22,88.54,Chemistry,Sandra Gonzales
1506,Jody Reed,Male,21,84.48,Engineering,Reginald Henry
1507,Amber Williams,Female,24,57.36,Engineering,Ronald Mooney
1508,Deanna Garcia,Male,22,82.12,Mathematics,Sabrina Spencer
1509,Lisa Mcfarland,Male,24,50.17,Computer Science,Kimberly Taylor
1510,Taylor Short,Male,20,69.63,Engineering,Nathaniel Holmes
1511,Nicole Moore,Female,21,73.05,Biology,Joel Vazquez
1512,Jennifer Hernandez,Male,24,89.78,Engineering,Danielle Scott
1513,Jason Herrera,Female,22,94.0,Engineering,Lydia Jones
1514,Mark Harvey,Female,21,85.91,Engineering,Heather Munoz
1515,Veronica Little,Female,D,88.76,Biology,Holly Gibson
1516,Alan Wright,Female,23,96.58,Biology,Justin Stone
1517,Gary Smith,Male,21,74.23,Biology,Ryan Wheeler
1518,Rachael Berry,Male,22,63.99,Biology,Heather Rodriguez
1519,John Wong,Female,18,68.51,Engineering,
1520,Claudia Decker,Male,19,71.43,Mathematics,Michael Cox
1521,Justin King,Male,21,65.81,Chemistry,Meghan Clark
1522,Susan Morse,Female,23,65.19,Chemistry,Joshua Green
1523,Stacie Herrera,Male,21,99.13,Engineering,Lisa Ramos
1524,Mr. John Price,Male,21,99.62,Physics,Jillian Kirk
1525,Maria Miller,Male,19,82.15,Chemistry,Perry Morrison
1526,Rodney Fuller,Male,23,90.49,Biology,Amber Charles
1527,Jody Murray,Male,D,86.06,Physics,Edgar Clarke
1528,Deanna Peters,Male,24,84.11,Mathematics,Eric Cantu
1529,Stephen Young,Male,21,57.33,Computer Science,
1530,Jonathan Lewis,Female,22,56.84,Physics,Joann Woods
1531,Michael Chavez,Male,18,94.29,Mathematics,Dr. Bobby Woodard
1532,James Reeves,Male,23,A,Physics,Karen Davis
1533,Mitchell Lopez,Male,20,83.99,Chemistry,Kimberly Ortega
1534,Kathleen Stevenson,Male,20,B,Biology,Michelle Buchanan
1535,Amy Barber,Male,23,85.9,Mathematics,Joshua Sloan
1536,Michael Allison,Male,19,57.22,Mathematics,
1537,Susan Mcconnell,Female,23,82.03,Physics,Valerie Fleming
1538,Carolyn Thomas,Male,23,56.17,Biology,Randy Martinez
1539,Kristen Tucker,Female,20,73.11,Engineering,Austin Foster
1540,James Ingram,Male,18,D,Mathematics,
1541,Stephen Patrick,Male,20,68.59,Biology,Michael Carter
1542,Michael Davis,Female,18,75.86,Engineering,Erin Jones
1543,Anna Smith,Male,18,97.35,Mathematics,Shannon Lopez
1544,Tamara Murray,Male,22,65.52,Biology,Angela Kane
1545,Angela Howell,Male,20,58.75,Computer Science,Tina Anthony
1546,Mario Shannon MD,Male,21,95.38,Mathematics,Hannah Wilson
1547,Dawn Bauer,Female,23,74.16,Chemistry,Alan Brown
1548,John Johnson,Female,19,74.82,Biology,Brittney Gonzales
1549,Phillip Phelps,Male,21,97.68,Physics,Jesus Mcdonald
1550,Diana Bradshaw,Female,20,63.39,Physics,Jasmine Cruz
1551,Aaron Dunn,Female,20,89.82,Computer Science,
1552,Martha Odonnell,Male,21,78.01,Engineering,Thomas Hanna
1553,Ashley Hayes,Female,22,84.5,Chemistry,Lauren Powers
1554,April Williams,Male,20,73.53,Computer Science,Sandra Faulkner
1555,Shelby Gonzales,Male,22,69.19,Engineering,Rick Frazier
1556,Elizabeth Marks,Female,24,57.2,Physics,
1557,John Harmon,Male,23,99.38,Biology,Nicole Cameron
1558,Robert Stout,Male,23,86.36,Computer Science,Jeffrey Chan
1559,Dr. Sophia Salazar,Female,19,72.75,Chemistry,Nicholas Rivera
1560,Carl Morse,Male,20,74.65,Mathematics,Andrew Ross
1561,Allen Rodriguez,Male,A,50.01,Computer Science,Stacy Garcia
1562,Ashley Baker,Female,22,51.48,Computer Science,William Rodriguez
1563,Karen Moody,Female,19,90.38,Mathematics,
1564,Joseph Cooper,Male,18,52.31,Biology,Denise Turner
1565,Cynthia Krause,Female,19,88.59,Physics,Heather Stanton
1566,Todd Lewis,Female,22,85.67,Computer Science,
1567,Robert Rangel,Female,20,83.97,Computer Science,Mr. Luke Wagner MD
1568,Anita Ramirez,Male,20,77.23,Engineering,Ernest Brown
1569,Alicia Haley,Male,18,67.37,Physics,Joseph Mccarthy
1570,Michael Greer,Female,24,98.63,Biology,Kimberly Figueroa
1571,Crystal Savage,Female,22,95.54,Physics,Aaron Hernandez
1572,Melissa Goodman,Male,20,73.72,Engineering,
1573,Ronald Miller,Female,20,58.77,Engineering,Matthew Kerr
1574,Michael Williams,Male,22,61.73,Chemistry,James Burgess
1575,Cody Jones,Female,19,50.7,Computer Science,Michael Hamilton
1576,John Sweeney,Male,23,93.61,Chemistry,Mary Stone
1577,Kenneth Wade,Female,21,68.17,Chemistry,
1578,Kathy Serrano,Male,19,74.29,Computer Science,Savannah Stevens
1579,Grant Mccormick,Male,22,76.32,Physics,
1580,Jay Cortez,Male,23,89.66,Computer Science,Jacob Franco
1581,Kimberly Chapman,Female,24,80.76,Mathematics,Travis Parrish
1582,Erica Martinez,Female,19,53.46,Physics,Krystal Neal
1583,Tina Stanley,Female,20,68.85,Computer Science,Carmen Herring
1584,Michael Rangel,Female,23,72.81,Engineering,Bryan Hayes
1585,Andrew Perez MD,Female,23,85.91,Chemistry,Monica Willis
1586,Terry Swanson,Male,22,B,Biology,
1587,Robert Long,Male,20,50.26,Mathematics,Brooke Walters
1588,Donald Price,Female,20,79.93,Physics,Jessica Willis
1589,Janet Sullivan,Male,20,51.49,Mathematics,Lisa Gallegos
1590,Wendy Hopkins,Female,23,91.77,Biology,Breanna Levy
1591,Yvette Johnson,Female,19,62.0,Computer Science,Kelsey Dean
1592,Mariah Jackson,Male,21,66.66,Chemistry,Jody Martinez
1593,Ruth Tran,Male,18,61.65,Chemistry,Robert Schmidt
1594,Amanda Lamb,Male,21,93.39,Engineering,Amy Fletcher
1595,Samuel Waller,Female,18,65.03,Computer Science,Lindsey Rogers
1596,George Smith,Female,22,87.11,Computer Science,Shannon Schmidt
1597,Richard Murphy,Female,21,80.65,Physics,Steve Gordon DDS
1598,Joshua Gregory,Female,23,93.14,Engineering,Catherine Parker
1599,Allison Little,Female,18,59.89,Mathematics,
1600,Heather Choi,Male,20,75.86,Biology,Timothy Ellis
1601,Denise Murray,Female,22,91.68,Computer Science,Steve Smith
1602,Jocelyn Butler,Female,21,80.53,Biology,Todd Todd
1603,Taylor Parker,Female,19,50.61,Computer Science,Anne Payne
1604,Shelby Wilson,Male,22,62.68,Engineering,
1605,David Evans,Male,24,84.22,Engineering,Michael Matthews
1606,Ruth Evans,Female,20,A,Mathematics,Miss Diamond Jones
1607,Joshua Ward,Male,20,94.82,Chemistry,Sheila Warner
1608,Michael Sanchez,Male,23,96.28,Biology,
1609,Richard Fischer,Female,20,90.02,Computer Science,Tiffany Bryant
1610,Amanda Hayes,Female,18,59.18,Computer Science,Cameron Smith
1611,Nathan Hudson,Female,21,68.6,Engineering,Derek Ross
1612,Patrick Davis,Male,22,D,Computer Science,Amy Parker
1613,Shelby Wilkerson,Male,21,74.19,Biology,Craig Lopez
1614,Ashlee Clark,Male,24,66.7,Chemistry,James Stewart
1615,Anna Cowan,Male,23,98.1,Biology,Bryan Bauer
1616,Keith Whitaker,Male,21,84.98,Chemistry,Brittany Lindsey
1617,Phillip Jones,Male,24,A,Chemistry,Bryan Lee
1618,Donald Morton,Female,18,70.62,Physics,Michelle Gonzales
1619,Allison Hines,Female,18,54.68,Mathematics,
1620,Heather Green,Male,20,99.17,Biology,John Berry
1621,Sylvia Golden,Female,21,54.24,Chemistry,Melissa Hunt
1622,Suzanne Williams,Female,23,83.3,Biology,Melissa Brandt
1623,Elizabeth Garcia,Female,18,52.56,Engineering,Joshua Gutierrez
1624,Nancy Robbins,Female,23,50.72,Mathematics,Micheal Tucker
1625,Rachel Randolph,Male,B,50.5,Mathematics,Debra Smith
1626,James Hutchinson,Female,22,A,Engineering,Debra Cantrell
1627,Jerry Wilkinson,Female,18,73.11,Engineering,Marcus Burns
1628,Elizabeth Olson,Female,18,80.1,Biology,David Jones
1629,Tracy Lawrence,Male,22,57.07,Physics,Holly Romero
1630,Mary Matthews,Male,22,74.39,Biology,
1631,Raymond Harris,Female,18,75.94,Biology,Roberto Martinez
1632,Katie Raymond,Female,24,57.63,Chemistry,Debra Evans
1633,Michelle Brennan,Female,22,72.9,Biology,
1634,Dr. James Whitney,Female,22,94.33,Mathematics,Jeremy Flynn
1635,Jay Castro,Female,20,78.76,Computer Science,Douglas Williams
1636,Michael Ayers,Female,18,59.3,Physics,Randy Boyer
1637,Brenda Dyer,Male,22,97.77,Engineering,Robert Silva
1638,Felicia Koch,Female,20,94.64,Mathematics,Diana Mcmahon
1639,Allison Duran,Male,18,96.35,Engineering,Stanley Jacobson
1640,Lisa Allen,Female,18,89.05,Chemistry,Brittany Conrad
1641,Sonya Gonzalez,Female,24,78.07,Biology,
1642,Jessica Torres,Female,18,88.79,Chemistry,
1643,Regina Lowe,Female,24,80.97,Engineering,Taylor Johnson
1644,Crystal Choi,Male,22,50.28,Biology,Yvonne Madden
1645,Chelsea Smith,Female,22,55.81,Computer Science,Joseph Jordan
1646,Samantha Daniels,Male,21,55.48,Computer Science,
1647,Rhonda Shaw,Male,20,77.69,Biology,Robert White
1648,Michele Ferrell,Female,21,84.79,Chemistry,Anna Beasley
1649,Christopher Wagner,Male,23,96.97,Engineering,Michael Strickland
1650,Michael Mcmillan,Male,20,95.06,Physics,Samuel Roman
1651,Shannon Garcia,Male,19,79.89,Chemistry,Robert Roberts
1652,Kendra Flores,Male,21,78.56,Mathematics,Shannon Petty
1653,Philip Gonzalez,Female,23,53.42,Mathematics,Dr. Andrew Johnson
1654,Theresa Morales,Male,18,88.56,Mathematics,Michelle Tucker
1655,Jody Morgan,Female,B,63.3,Engineering,Dana Pena
1656,Nicole Hernandez,Female,23,95.9,Mathematics,
1657,Jessica Leblanc,Male,19,61.06,Mathematics,Jeremy Arnold
1658,Erin Griffin,Male,19,84.82,Biology,Tammy Cook
1659,Andrew Bell,Male,19,55.61,Biology,Terri Walker
1660,Michael Welch,Female,20,74.69,Biology,Julian Smith
1661,Brandi Mendoza,Male,22,57.45,Engineering,Cynthia Stokes
1662,Vanessa Edwards,Female,22,92.13,Mathematics,
1663,Michelle Cook,Female,19,80.7,Chemistry,
1664,Kyle Brown,Female,22,98.86,Mathematics,Susan Hopkins
1665,David Conway,Female,23,57.05,Biology,Karen Jones
1666,Randy Miller,Male,18,92.81,Computer Science,
1667,Rachel Zamora,Female,22,86.72,Mathematics,Steven Thomas
1668,Robert Thomas,Female,20,69.36,Biology,Christopher Reyes
1669,Michelle Lopez,Female,19,A,Mathematics,Stephen Harrison
1670,Wendy Mullins,Male,24,86.8,Computer Science,Amanda Williams
1671,Katie Hampton,Male,21,54.91,Engineering,Laurie Jones
1672,Steven Robinson,Female,18,90.45,Physics,Christine Martinez
1673,Richard Lawson,Female,21,89.92,Physics,Kristina Gill
1674,Stephanie Anderson,Female,19,60.79,Mathematics,Chelsey Vaughn
1675,James Wheeler,Female,23,98.3,Chemistry,Jeremy Wheeler
1676,Joshua Patton,Female,19,89.65,Mathematics,
1677,Joseph Murray,Female,21,80.23,Computer Science,Brian Stanton
1678,Christopher Padilla,Male,19,86.75,Mathematics,Timothy Edwards
1679,Stephen West,Male,19,73.42,Physics,Katie Bowen
1680,John Freeman,Female,19,54.64,Mathematics,
1681,Tanya Martinez,Female,22,81.85,Mathematics,Karen Kerr
1682,Robert Johnson,Male,23,70.81,Biology,Amber Ryan
1683,Pamela Mendez,Female,22,98.94,Mathematics,Carl Jackson
1684,Christopher Brooks,Female,20,53.17,Biology,Matthew Miller
1685,George Molina,Female,21,58.03,Engineering,Anthony Clark
1686,Luke Galvan,Female,18,95.02,Chemistry,Andres Le
1687,Molly Wagner,Female,21,74.35,Mathematics,Sharon Barrett
1688,Erin Owens,Female,21,59.66,Biology,Natalie Stevens
1689,Whitney Peters,Male,20,65.63,Computer Science,Andrea Glover
1690,Heidi Flores,Female,23,53.81,Computer Science,Gregory Arellano
1691,Jeremy Steele,Female,22,81.7,Biology,Ronald Avery
1692,Edwin Rivera,Male,18,96.0,Computer Science,Elizabeth Reyes
1693,Stephanie Murphy,Female,18,78.51,Computer Science,Michelle Underwood
1694,Linda Mccarthy,Male,20,82.1,Mathematics,Deanna Williamson
1695,Isaac Lopez,Male,19,64.64,Physics,Matthew Fleming
1696,Nathaniel Becker,Female,21,85.42,Physics,Chase Stokes
1697,Nathan Greene,Female,21,95.76,Mathematics,Sean Hood
1698,George Davis,Female,18,52.32,Mathematics,Billy Newton
1699,Janice Powell,Male,21,60.86,Physics,Joseph Galvan
1700,Kathryn Ramirez,Female,24,96.83,Mathematics,Zachary Lang
1701,Mark Figueroa,Male,18,90.25,Mathematics,Jesse Palmer
1702,Shelby Huffman,Female,22,D,Physics,Gina Edwards
1703,Evan Blair,Female,22,61.65,Biology,Alicia Holden
1704,Dennis Best,Female,D,68.26,Engineering,Lynn Gray
1705,Alexander Fowler,Female,20,65.96,Mathematics,Paul Cooley
1706,Danielle Medina,Male,21,52.56,Physics,Steven Bird
1707,Patricia Reyes,Female,23,58.54,Computer Science,Michael Schaefer
1708,Mrs. Alyssa Murphy,Female,23,64.12,Mathematics,David Morales
1709,Nancy Thomas,Male,D,57.66,Mathematics,Katherine Cox
1710,Mrs. Kristina Stewart,Female,A,A,Biology,Kevin Roth
1711,Gary Smith,Female,23,76.02,Engineering,Lisa Williams
1712,Amanda Marshall,Male,23,A,Mathematics,Vanessa Campbell
1713,Daniel Harris,Female,22,92.39,Engineering,Mark Ball
1714,Theodore Brown,Female,21,88.03,Physics,Sarah Clark
1715,Bradley Lawson,Male,21,69.31,Physics,
